Total Transactions,Transaction Index,Unix Timestamp,Readable Timestamp,Open,Close,High,Low,tVol,UTC Date,Daily Total Volume,Cumulative Daily Volume,Cumulative Total Volume (Till Date)
531,132,1677749939,"Thu, 02 Mar 2023 09:38:59 GMT",9211001883737613663976762646027405872059000,9221489942579661934182125215568174271871920,9221489942579661934182125215568174271871920,9221489942579661934182125215568174271871920,2875347430854703944795468000000000000,2023-03-02,1533253480891272205799616438310174910460,403752752096950175817323306078641776376,6155615804148989014519213018285754858064
531,133,1677750356,"Thu, 02 Mar 2023 09:45:56 GMT",9221489942579661934182125215568174271871920,9235650149944886335106379382142897783349900,9235650149944886335106379382142897783349900,9235650149944886335106379382142897783349900,3354796194622331644679515000000000000,2023-03-02,1533253480891272205799616438310174910460,407107548291572507462002821078641776376,6158970600343611346163892533285754858064
531,134,1677750882,"Thu, 02 Mar 2023 09:54:42 GMT",9235650149944886335106379382142897783349900,9249590854124993171750312801943969101889100,9249590854124993171750312801943969101889100,9249590854124993171750312801943969101889100,3354936508622217658186565000000000000,2023-03-02,1533253480891272205799616438310174910460,410462484800194725120189386078641776376,6162325536852233563822079098285754858064
531,135,1677759809,"Thu, 02 Mar 2023 12:23:29 GMT",9249590854124993171750312801943969101889100,9242684001961334894272914517262687733514834,9242684001961334894272914517262687733514834,9242684001961334894272914517262687733514834,13338268494473269011535886973190206554,2023-03-02,1533253480891272205799616438310174910460,423800753294667994131725273051831982930,6175663805346706832833614985258945064618
531,136,1677761111,"Thu, 02 Mar 2023 12:45:11 GMT",9242684001961334894272914517262687733514834,9412136394075067814533261106910252280387590,9412136394075067814533261106910252280387590,9412136394075067814533261106910252280387590,40049273006340935115902766000270573804,2023-03-02,1533253480891272205799616438310174910460,463850026301008929247628039052102556734,6215713078353047767949517751259215638422
531,137,1677761835,"Thu, 02 Mar 2023 12:57:15 GMT",9412136394075067814533261106910252280387590,9295914605434669712636816854829154117002220,9295914605434669712636816854829154117002220,9295914605434669712636816854829154117002220,40559292626774687896652666325239977380,2023-03-02,1533253480891272205799616438310174910460,504409318927783617144280705377342534114,6256272370979822455846170417584455615802
531,138,1677763146,"Thu, 02 Mar 2023 13:19:06 GMT",9295914605434669712636816854829154117002220,9658931037517142367057636734282406945401815,9658931037517142367057636734282406945401815,9658931037517142367057636734282406945401815,90120158731936507310849189000000000000,2023-03-02,1533253480891272205799616438310174910460,594529477659720124455129894377342534114,6346392529711758963157019606584455615802
531,139,1677763155,"Thu, 02 Mar 2023 13:19:15 GMT",9658931037517142367057636734282406945401815,9762846201710952109349078197467096881117025,9762846201710952109349078197467096881117025,9762846201710952109349078197467096881117025,24979581460435469643473684626966531095,2023-03-02,1533253480891272205799616438310174910460,619509059120155594098603579004309065209,6371372111172194432800493291211422146897
531,140,1677763566,"Thu, 02 Mar 2023 13:26:06 GMT",9762846201710952109349078197467096881117025,10295528034092243120860774355974485819022814,10295528034092243120860774355974485819022814,10295528034092243120860774355974485819022814,85995592615006599081146851928588959070,2023-03-02,1533253480891272205799616438310174910460,705504651735162193179750430932898024279,6457367703787201031881640143140011105967
531,141,1677768790,"Thu, 02 Mar 2023 14:53:10 GMT",10295528034092243120860774355974485819022814,10647335648214717907712104729273639224915000,10647335648214717907712104729273639224915000,10647335648214717907712104729273639224915000,101630955041842254630367500000000000000,2023-03-02,1533253480891272205799616438310174910460,807135606777004447810117930932898024279,6558998658829043286512007643140011105967
531,142,1677768847,"Thu, 02 Mar 2023 14:54:07 GMT",10647335648214717907712104729273639224915000,11153743031924736223863144312816458857871625,11153743031924736223863144312816458857871625,11153743031924736223863144312816458857871625,116142323720745238237651500000000000000,2023-03-02,1533253480891272205799616438310174910460,923277930497749686047769430932898024279,6675140982549788524749659143140011105967
531,143,1677768991,"Thu, 02 Mar 2023 14:56:31 GMT",11153743031924736223863144312816458857871625,11217717556182872075884116688492450680779625,11217717556182872075884116688492450680779625,11217717556182872075884116688492450680779625,14517479963130658317848812500000000000,2023-03-02,1533253480891272205799616438310174910460,937795410460880344365618243432898024279,6689658462512919183067507955640011105967
531,144,1677773461,"Thu, 02 Mar 2023 16:11:01 GMT",11217717556182872075884116688492450680779625,10757678190240539875529859905863296544944416,10757678190240539875529859905863296544944416,10757678190240539875529859905863296544944416,110166407048614488576396888728381764688,2023-03-02,1533253480891272205799616438310174910460,1047961817509494832942015132161279788967,6799824869561533671643904844368392870655
531,145,1677775987,"Thu, 02 Mar 2023 16:53:07 GMT",10757678190240539875529859905863296544944416,10643427102287001063476952903247609257666240,10643427102287001063476952903247609257666240,10643427102287001063476952903247609257666240,17522514298271977627327952718840832320,2023-03-02,1533253480891272205799616438310174910460,1065484331807766810569343084880120621287,6817347383859805649271232797087233702975
531,146,1677778729,"Thu, 02 Mar 2023 17:38:49 GMT",10643427102287001063476952903247609257666240,10423936003290242124284179513342273397699280,10423936003290242124284179513342273397699280,10423936003290242124284179513342273397699280,65620046397481772966243748597171588300,2023-03-02,1533253480891272205799616438310174910460,1131104378205248583535586833477292209587,6882967430257287422237476545684405291275
531,147,1677778837,"Thu, 02 Mar 2023 17:40:37 GMT",10423936003290242124284179513342273397699280,10130744780301252643071536883380960341430628,10130744780301252643071536883380960341430628,10130744780301252643071536883380960341430628,63165780368046092746922128552349116488,2023-03-02,1533253480891272205799616438310174910460,1194270158573294676282508962029641326075,6946133210625333514984398674236754407763
531,148,1677778996,"Thu, 02 Mar 2023 17:43:16 GMT",10130744780301252643071536883380960341430628,9857323657788975064851182200943887131067360,9857323657788975064851182200943887131067360,9857323657788975064851182200943887131067360,60342182749855949582302583030927875520,2023-03-02,1533253480891272205799616438310174910460,1254612341323150625864811545060569201595,7006475393375189464566701257267682283283
531,149,1677779862,"Thu, 02 Mar 2023 17:57:42 GMT",9857323657788975064851182200943887131067360,10282675327114513323259320429817317777070560,10282675327114513323259320429817317777070560,10282675327114513323259320429817317777070560,93241549074015754692512020000000000000,2023-03-02,1533253480891272205799616438310174910460,1347853890397166380557323565060569201595,7099716942449205219259213277267682283283
531,150,1677779871,"Thu, 02 Mar 2023 17:57:51 GMT",10282675327114513323259320429817317777070560,10491948913801662495211161400242289788360000,10491948913801662495211161400242289788360000,10491948913801662495211161400242289788360000,49441330260313504162909717396270732800,2023-03-02,1533253480891272205799616438310174910460,1397295220657479884720233282456839934395,7149158272709518723422122994663953016083
531,151,1677785460,"Thu, 02 Mar 2023 19:31:00 GMT",10491948913801662495211161400242289788360000,10372473168917617142650721314302413196747330,10372473168917617142650721314302413196747330,10372473168917617142650721314302413196747330,41647095971659862086996576063289471940,2023-03-02,1533253480891272205799616438310174910460,1438942316629139746807229858520129406335,7190805368681178585509119570727242488023
531,152,1677789103,"Thu, 02 Mar 2023 20:31:43 GMT",10372473168917617142650721314302413196747330,10263612084254649339509746185102862922846250,10263612084254649339509746185102862922846250,10263612084254649339509746185102862922846250,69017317284006777968772470779136392125,2023-03-02,1533253480891272205799616438310174910460,1507959633913146524776002329299265798460,7259822685965185363477892041506378880148
531,153,1677789160,"Thu, 02 Mar 2023 20:32:40 GMT",10263612084254649339509746185102862922846250,10150115093347697167827182057305198280028000,10150115093347697167827182057305198280028000,10150115093347697167827182057305198280028000,25293846978125681023614109010909112000,2023-03-02,1533253480891272205799616438310174910460,1533253480891272205799616438310174910460,7285116532943311044501506150517287992148
531,154,1677824830,"Fri, 03 Mar 2023 06:27:10 GMT",10150115093347697167827182057305198280028000,9537277852153721224715723217589960104072935,9537277852153721224715723217589960104072935,9537277852153721224715723217589960104072935,57679196652188445914554992539441909231,2023-03-03,229105202109083676478871959736477375263,57679196652188445914554992539441909231,7342795729595499490416061143056729901379
531,155,1677825004,"Fri, 03 Mar 2023 06:30:04 GMT",9537277852153721224715723217589960104072935,9582157853270386627293784652794348136130210,9582157853270386627293784652794348136130210,9582157853270386627293784652794348136130210,4875223507841018211727317500000000000,2023-03-03,229105202109083676478871959736477375263,62554420160029464126282310039441909231,7347670953103340508627788460556729901379
531,156,1677840458,"Fri, 03 Mar 2023 10:47:38 GMT",9582157853270386627293784652794348136130210,9476335065200724747401980280187480790094336,9476335065200724747401980280187480790094336,9476335065200724747401980280187480790094336,10449385916369761680185751659736782016,2023-03-03,229105202109083676478871959736477375263,73003806076399225806468061699178691247,7358120339019710270307974212216466683395
531,157,1677844443,"Fri, 03 Mar 2023 11:54:03 GMT",9476335065200724747401980280187480790094336,9654357669868080254016191953338476758975800,9654357669868080254016191953338476758975800,9654357669868080254016191953338476758975800,44861007054411660075835318603074336753,2023-03-03,229105202109083676478871959736477375263,117864813130810885882303380302253028000,7402981346074121930383809530819541020148
531,158,1677846292,"Fri, 03 Mar 2023 12:24:52 GMT",9654357669868080254016191953338476758975800,9708177878860494010555012477487567603866000,9708177878860494010555012477487567603866000,9708177878860494010555012477487567603866000,14517617299937643748891650000000000000,2023-03-03,229105202109083676478871959736477375263,132382430430748529631195030302253028000,7417498963374059574132701180819541020148
531,159,1677860663,"Fri, 03 Mar 2023 16:24:23 GMT",9708177878860494010555012477487567603866000,9335580599498151316353699710162169990315345,9335580599498151316353699710162169990315345,9335580599498151316353699710162169990315345,20714739659599858486252350721632847971,2023-03-03,229105202109083676478871959736477375263,153097170090348388117447381023885875971,7438213703033659432618953531541173868119
531,160,1677860762,"Fri, 03 Mar 2023 16:26:02 GMT",9335580599498151316353699710162169990315345,9377082294768671861432035696283360152531320,9377082294768671861432035696283360152531320,9377082294768671861432035696283360152531320,10338111067667464333819446000000000000,2023-03-03,229105202109083676478871959736477375263,163435281158015852451266827023885875971,7448551814101326896952772977541173868119
531,161,1677864131,"Fri, 03 Mar 2023 17:22:11 GMT",9377082294768671861432035696283360152531320,9492112982879204747794523081052221506007040,9492112982879204747794523081052221506007040,9492112982879204747794523081052221506007040,24640936579131944172848792812591499292,2023-03-03,229105202109083676478871959736477375263,188076217737147796624115619836477375263,7473192750680458841125621770353765367411
531,162,1677865676,"Fri, 03 Mar 2023 17:47:56 GMT",9492112982879204747794523081052221506007040,9585571133440215668358512505993263777640000,9585571133440215668358512505993263777640000,9585571133440215668358512505993263777640000,16982579530772387560758902400000000000,2023-03-03,229105202109083676478871959736477375263,205058797267920184184874522236477375263,7490175330211231228686380672753765367411
531,163,1677866125,"Fri, 03 Mar 2023 17:55:25 GMT",9585571133440215668358512505993263777640000,9872282096112206804044144311166576170308025,9872282096112206804044144311166576170308025,9872282096112206804044144311166576170308025,24046404841163492293997437500000000000,2023-03-03,229105202109083676478871959736477375263,229105202109083676478871959736477375263,7514221735052394720980378110253765367411
531,164,1677890287,"Sat, 04 Mar 2023 00:38:07 GMT",9872282096112206804044144311166576170308025,9758261556610914953666951983878306906533112,9758261556610914953666951983878306906533112,9758261556610914953666951983878306906533112,14852603937614924326447843141435107048,2023-03-04,358918079331743482552145274416903385697,14852603937614924326447843141435107048,7529074338990009645306825953395200474459
531,165,1677903505,"Sat, 04 Mar 2023 04:18:25 GMT",9758261556610914953666951983878306906533112,9773503525130649987084965157064442500795722,9773503525130649987084965157064442500795722,9773503525130649987084965157064442500795722,37733917620649306677954051968299637223,2023-03-04,358918079331743482552145274416903385697,52586521558264231004401895109734744271,7566808256610658951984780005363500111682
531,166,1677908762,"Sat, 04 Mar 2023 05:46:02 GMT",9773503525130649987084965157064442500795722,9816885882796442399506497025325597882999056,9816885882796442399506497025325597882999056,9816885882796442399506497025325597882999056,9437167371676844870367088000000000000,2023-03-04,358918079331743482552145274416903385697,62023688929941075874768983109734744271,7576245423982335796855147093363500111682
531,167,1677939161,"Sat, 04 Mar 2023 14:12:41 GMT",9816885882796442399506497025325597882999056,9750647745513845361839673457606550860758405,9750647745513845361839673457606550860758405,9750647745513845361839673457606550860758405,11193936305832594915988194000000000000,2023-03-04,358918079331743482552145274416903385697,73217625235773670790757177109734744271,7587439360288168391771135287363500111682
531,168,1677943247,"Sat, 04 Mar 2023 15:20:47 GMT",9750647745513845361839673457606550860758405,9805441193324171087505595654127879866682304,9805441193324171087505595654127879866682304,9805441193324171087505595654127879866682304,14269065528593612311256496896970066432,2023-03-04,358918079331743482552145274416903385697,87486690764367283102013674006704810703,7601708425816762004082391784260470178114
531,169,1677946554,"Sat, 04 Mar 2023 16:15:54 GMT",9805441193324171087505595654127879866682304,9939454549152649451941416137635084522797120,9939454549152649451941416137635084522797120,9939454549152649451941416137635084522797120,32617527292570401842694432000000000000,2023-03-04,358918079331743482552145274416903385697,120104218056937684944708106006704810703,7634325953109332405925086216260470178114
531,170,1677948255,"Sat, 04 Mar 2023 16:44:15 GMT",9939454549152649451941416137635084522797120,9536142974051693265896023708786615469604864,9536142974051693265896023708786615469604864,9536142974051693265896023708786615469604864,88463127749994686383260677627308222464,2023-03-04,358918079331743482552145274416903385697,208567345806932371327968783634013033167,7722789080859327092308346893887778400578
531,171,1677948360,"Sat, 04 Mar 2023 16:46:00 GMT",9536142974051693265896023708786615469604864,9323642328496448133463714288033035650039616,9323642328496448133463714288033035650039616,9323642328496448133463714288033035650039616,47145420046138131130446680042279906112,2023-03-04,358918079331743482552145274416903385697,255712765853070502458415463676292939279,7769934500905465223438793573930058306690
531,172,1677948471,"Sat, 04 Mar 2023 16:47:51 GMT",9323642328496448133463714288033035650039616,9220668052340081184878464707654851659904640,9220668052340081184878464707654851659904640,9220668052340081184878464707654851659904640,23180558941257580509886362411988932096,2023-03-04,358918079331743482552145274416903385697,278893324794328082968301826088281871375,7793115059846722803948679936342047238786
531,173,1677960443,"Sat, 04 Mar 2023 20:07:23 GMT",9220668052340081184878464707654851659904640,9230171744534007497729345037714233835032556,9230171744534007497729345037714233835032556,9230171744534007497729345037714233835032556,18506386992372658247302332000000000000,2023-03-04,358918079331743482552145274416903385697,297399711786700741215604158088281871375,7811621446839095462195982268342047238786
531,174,1677964915,"Sat, 04 Mar 2023 21:21:55 GMT",9230171744534007497729345037714233835032556,9423948352041111753825394554065790820281330,9423948352041111753825394554065790820281330,9423948352041111753825394554065790820281330,61518367545042741336541116328621514322,2023-03-04,358918079331743482552145274416903385697,358918079331743482552145274416903385697,7873139814384138203532523384670668753108
531,175,1677989384,"Sun, 05 Mar 2023 04:09:44 GMT",9423948352041111753825394554065790820281330,9878422947154436803170750117411551777199258,9878422947154436803170750117411551777199258,9878422947154436803170750117411551777199258,74638618521834870126841584000000000000,2023-03-05,130517180114776869438883338000000000000,74638618521834870126841584000000000000,7947778432905973073659364968670668753108
531,176,1677994559,"Sun, 05 Mar 2023 05:35:59 GMT",9878422947154436803170750117411551777199258,10096723756604547147204191992709829643562000,10096723756604547147204191992709829643562000,10096723756604547147204191992709829643562000,46740889203812225391069275000000000000,2023-03-05,130517180114776869438883338000000000000,121379507725647095517910859000000000000,7994519322109785299050434243670668753108
531,177,1678053306,"Sun, 05 Mar 2023 21:55:06 GMT",10096723756604547147204191992709829643562000,9908472920647957585446999536051238581277744,9908472920647957585446999536051238581277744,9908472920647957585446999536051238581277744,9137672389129773920972479000000000000,2023-03-05,130517180114776869438883338000000000000,130517180114776869438883338000000000000,8003656994498915072971406722670668753108
531,178,1678064568,"Mon, 06 Mar 2023 01:02:48 GMT",9908472920647957585446999536051238581277744,9403091023479224580477195612902260481301984,9403091023479224580477195612902260481301984,9403091023479224580477195612902260481301984,79553989071348472724419157329009118160,2023-03-06,686207773400788869647434676319373050701,79553989071348472724419157329009118160,8083210983570263545695825879999677871268
531,179,1678076507,"Mon, 06 Mar 2023 04:21:47 GMT",9403091023479224580477195612902260481301984,8914558737279734951674700036983711053999456,8914558737279734951674700036983711053999456,8914558737279734951674700036983711053999456,91178281422041556419965642075002750384,2023-03-06,686207773400788869647434676319373050701,170732270493390029144384799404011868544,8174389264992305102115791522074680621652
531,180,1678077674,"Mon, 06 Mar 2023 04:41:14 GMT",8914558737279734951674700036983711053999456,8784979851258526246667279668473526839080565,8784979851258526246667279668473526839080565,8784979851258526246667279668473526839080565,22085071924149034092542453940254536389,2023-03-06,686207773400788869647434676319373050701,192817342417539063236927253344266404933,8196474336916454136208333976014935158041
531,181,1678090730,"Mon, 06 Mar 2023 08:18:50 GMT",8784979851258526246667279668473526839080565,8874466334852309588413097138815934612789430,8874466334852309588413097138815934612789430,8874466334852309588413097138815934612789430,17843923729495919440763532000000000000,2023-03-06,686207773400788869647434676319373050701,210661266147034982677690785344266404933,8214318260645950055649097508014935158041
531,182,1678097602,"Mon, 06 Mar 2023 10:13:22 GMT",8874466334852309588413097138815934612789430,8888589191908715739577094363902620416816976,8888589191908715739577094363902620416816976,8888589191908715739577094363902620416816976,8012766667150359098210278800000000000,2023-03-06,686207773400788869647434676319373050701,218674032814185341775901064144266404933,8222331027313100414747307786814935158041
531,183,1678098151,"Mon, 06 Mar 2023 10:22:31 GMT",8888589191908715739577094363902620416816976,8913274373156168619753094701200588946734448,8913274373156168619753094701200588946734448,8913274373156168619753094701200588946734448,8891150560392956556271824000000000000,2023-03-06,686207773400788869647434676319373050701,227565183374578298332172888144266404933,8231222177873493371303579610814935158041
531,184,1678098574,"Mon, 06 Mar 2023 10:29:34 GMT",8913274373156168619753094701200588946734448,9124175341644060531529412416077266055379032,9124175341644060531529412416077266055379032,9124175341644060531529412416077266055379032,47702549864766686832137995822278349704,2023-03-06,686207773400788869647434676319373050701,275267733239344985164310883966544754637,8278924727738260058135717606637213507745
531,185,1678098847,"Mon, 06 Mar 2023 10:34:07 GMT",9124175341644060531529412416077266055379032,9192481706405575715315367407913986598602802,9192481706405575715315367407913986598602802,9192481706405575715315367407913986598602802,8934736234093981154610273000000000000,2023-03-06,686207773400788869647434676319373050701,284202469473438966318921156966544754637,8287859463972354039290327879637213507745
531,186,1678099393,"Mon, 06 Mar 2023 10:43:13 GMT",9192481706405575715315367407913986598602802,9342408167034638565481488204845444416082790,9342408167034638565481488204845444416082790,9342408167034638565481488204845444416082790,35739605091515388656962680000000000000,2023-03-06,686207773400788869647434676319373050701,319942074564954354975883836966544754637,8323599069063869427947290559637213507745
531,187,1678099930,"Mon, 06 Mar 2023 10:52:10 GMT",9342408167034638565481488204845444416082790,9387074470031860214902093305138274112415306,9387074470031860214902093305138274112415306,9387074470031860214902093305138274112415306,8941605352161601707482571000000000000,2023-03-06,686207773400788869647434676319373050701,328883679917115956683366407966544754637,8332540674416031029654773130637213507745
531,188,1678100788,"Mon, 06 Mar 2023 11:06:28 GMT",9387074470031860214902093305138274112415306,9485190343102045514013591613195794417975690,9485190343102045514013591613195794417975690,9485190343102045514013591613195794417975690,24132323993043461642321679000000000000,2023-03-06,686207773400788869647434676319373050701,353016003910159418325688086966544754637,8356672998409074491297094809637213507745
531,189,1678103218,"Mon, 06 Mar 2023 11:46:58 GMT",9485190343102045514013591613195794417975690,9514937364735479223007689712343741030654970,9514937364735479223007689712343741030654970,9514937364735479223007689712343741030654970,8930226334745995132841370000000000000,2023-03-06,686207773400788869647434676319373050701,361946230244905413458529456966544754637,8365603224743820486429936179637213507745
531,190,1678103752,"Mon, 06 Mar 2023 11:55:52 GMT",9514937364735479223007689712343741030654970,9552599365562458642860466841354611266814146,9552599365562458642860466841354611266814146,9552599365562458642860466841354611266814146,8929944215452107108933402000000000000,2023-03-06,686207773400788869647434676319373050701,370876174460357520567462858966544754637,8374533168959272593538869581637213507745
531,191,1678104070,"Mon, 06 Mar 2023 12:01:10 GMT",9552599365562458642860466841354611266814146,9587902774543978478965738268500933556309532,9587902774543978478965738268500933556309532,9587902774543978478965738268500933556309532,8126835585221475362395630020000000000,2023-03-06,686207773400788869647434676319373050701,379003010045578995929858488986544754637,8382660004544494068901265211657213507745
531,192,1678109126,"Mon, 06 Mar 2023 13:25:26 GMT",9587902774543978478965738268500933556309532,8717064161979850495920534768965838652029708,8717064161979850495920534768965838652029708,8717064161979850495920534768965838652029708,7281461191195408906082043900000000000,2023-03-06,686207773400788869647434676319373050701,386284471236774404835940532886544754637,8389941465735689477807347255557213507745
531,193,1678116146,"Mon, 06 Mar 2023 15:22:26 GMT",8717064161979850495920534768965838652029708,8995177325393679505125986608039341396587118,8995177325393679505125986608039341396587118,8995177325393679505125986608039341396587118,4166057218651835033565477000000000000,2023-03-06,686207773400788869647434676319373050701,390450528455426239869506009886544754637,8394107522954341312840912732557213507745
531,194,1678118251,"Mon, 06 Mar 2023 15:57:31 GMT",8995177325393679505125986608039341396587118,9495066618010130513276032759127437795390412,9495066618010130513276032759127437795390412,9495066618010130513276032759127437795390412,4388883758272382579905898000000000000,2023-03-06,686207773400788869647434676319373050701,394839412213698622449411907886544754637,8398496406712613695420818630557213507745
531,195,1678130262,"Mon, 06 Mar 2023 19:17:42 GMT",9495066618010130513276032759127437795390412,9956651204008569502276064794912356588726090,9956651204008569502276064794912356588726090,9956651204008569502276064794912356588726090,9168177663851478745046490000000000000,2023-03-06,686207773400788869647434676319373050701,404007589877550101194458397886544754637,8407664584376465174165865120557213507745
531,196,1678130826,"Mon, 06 Mar 2023 19:27:06 GMT",9956651204008569502276064794912356588726090,10028925896375938100487392932728349101438600,10028925896375938100487392932728349101438600,10028925896375938100487392932728349101438600,9198376958552290477309525000000000000,2023-03-06,686207773400788869647434676319373050701,413205966836102391671767922886544754637,8416862961335017464643174645557213507745
531,197,1678131247,"Mon, 06 Mar 2023 19:34:07 GMT",10028925896375938100487392932728349101438600,10081391132989362235861589068744660296861248,10081391132989362235861589068744660296861248,10081391132989362235861589068744660296861248,9210170523147427012690208000000000000,2023-03-06,686207773400788869647434676319373050701,422416137359249818684458130886544754637,8426073131858164891655864853557213507745
531,198,1678131817,"Mon, 06 Mar 2023 19:43:37 GMT",10081391132989362235861589068744660296861248,10078527401428778183767549876011849705860304,10078527401428778183767549876011849705860304,10078527401428778183767549876011849705860304,9171451440137593791625668000000000000,2023-03-06,686207773400788869647434676319373050701,431587588799387412476083798886544754637,8435244583298302485447490521557213507745
531,199,1678132159,"Mon, 06 Mar 2023 19:49:19 GMT",10078527401428778183767549876011849705860304,10147400485117295362572542501166164068142920,10147400485117295362572542501166164068142920,10147400485117295362572542501166164068142920,9197989714444588607345720000000000000,2023-03-06,686207773400788869647434676319373050701,440785578513832001083429518886544754637,8444442573012747074054836241557213507745
531,200,1678132736,"Mon, 06 Mar 2023 19:58:56 GMT",10147400485117295362572542501166164068142920,10896541251256225709435131892673333483094470,10896541251256225709435131892673333483094470,10896541251256225709435131892673333483094470,9838462770859443919133670000000000000,2023-03-06,686207773400788869647434676319373050701,450624041284691445002563188886544754637,8454281035783606517973969911557213507745
531,201,1678133285,"Mon, 06 Mar 2023 20:08:05 GMT",10896541251256225709435131892673333483094470,10916934542204859075178279058348134166445610,10916934542204859075178279058348134166445610,10916934542204859075178279058348134166445610,9818452989526552487863802000000000000,2023-03-06,686207773400788869647434676319373050701,460442494274217997490426990886544754637,8464099488773133070461833713557213507745
531,202,1678133300,"Mon, 06 Mar 2023 20:08:20 GMT",10916934542204859075178279058348134166445610,10959631330976229556546819931672787061218000,10959631330976229556546819931672787061218000,10959631330976229556546819931672787061218000,9818505541022595319421200000000000000,2023-03-06,686207773400788869647434676319373050701,470260999815240592809848190886544754637,8473917994314155665781254913557213507745
531,203,1678133862,"Mon, 06 Mar 2023 20:17:42 GMT",10959631330976229556546819931672787061218000,10937996710042567027782198194059660207770078,10937996710042567027782198194059660207770078,10937996710042567027782198194059660207770078,9761074138333564551211707000000000000,2023-03-06,686207773400788869647434676319373050701,480022073953574157361059897886544754637,8483679068452489230332466620557213507745
531,204,1678134435,"Mon, 06 Mar 2023 20:27:15 GMT",10937996710042567027782198194059660207770078,11024690854553664582949047353930974246093016,11024690854553664582949047353930974246093016,11024690854553664582949047353930974246093016,9800312004012646294778578000000000000,2023-03-06,686207773400788869647434676319373050701,489822385957586803655838475886544754637,8493479380456501876627245198557213507745
531,205,1678134469,"Mon, 06 Mar 2023 20:27:49 GMT",11024690854553664582949047353930974246093016,11067193893269794270121458801387053556816038,11067193893269794270121458801387053556816038,11067193893269794270121458801387053556816038,9800041783289003649301849000000000000,2023-03-06,686207773400788869647434676319373050701,499622427740875807305140324886544754637,8503279422239790880276547047557213507745
531,206,1678135015,"Mon, 06 Mar 2023 20:36:55 GMT",11067193893269794270121458801387053556816038,11145437074761367626368274832352860916293684,11145437074761367626368274832352860916293684,11145437074761367626368274832352860916293684,9831226335055341381819566000000000000,2023-03-06,686207773400788869647434676319373050701,509453654075931148686959890886544754637,8513110648574846221658366613557213507745
531,207,1678139075,"Mon, 06 Mar 2023 21:44:35 GMT",11145437074761367626368274832352860916293684,11722769721668912316659755705032174812866680,11722769721668912316659755705032174812866680,11722769721668912316659755705032174812866680,10300640929247415088811340000000000000,2023-03-06,686207773400788869647434676319373050701,519754295005178563775771230886544754637,8523411289504093636747177953557213507745
531,208,1678141414,"Mon, 06 Mar 2023 22:23:34 GMT",11722769721668912316659755705032174812866680,14207929361462476659095906078159199964550400,14207929361462476659095906078159199964550400,14207929361462476659095906078159199964550400,145468505995247680985419939876715274624,2023-03-06,686207773400788869647434676319373050701,665222801000426244761191170763260029261,8668879795499341317732597893433928782369
531,209,1678142235,"Mon, 06 Mar 2023 22:37:15 GMT",14207929361462476659095906078159199964550400,11631182436572678404709243385194286711338880,11631182436572678404709243385194286711338880,11631182436572678404709243385194286711338880,19172172853573927215684539156113021440,2023-03-06,686207773400788869647434676319373050701,684394973854000171976875709919373050701,8688051968352915244948282432590041803809
531,210,1678145193,"Mon, 06 Mar 2023 23:26:33 GMT",11631182436572678404709243385194286711338880,9773203463810928044187500831542156202950368,9773203463810928044187500831542156202950368,9773203463810928044187500831542156202950368,1812799546788697670558966400000000000,2023-03-06,686207773400788869647434676319373050701,686207773400788869647434676319373050701,8689864767899703942618841398990041803809
531,211,1678164937,"Tue, 07 Mar 2023 04:55:37 GMT",9773203463810928044187500831542156202950368,9437459846632514373178124106739092812083438,9437459846632514373178124106739092812083438,9437459846632514373178124106739092812083438,67762102128109317434549062036976095473,2023-03-07,207982829322554504148417276571430558406,67762102128109317434549062036976095473,8757626870027813260053390461027017899282
531,212,1678175784,"Tue, 07 Mar 2023 07:56:24 GMT",9437459846632514373178124106739092812083438,9434969164569717816446671580223522784100000,9434969164569717816446671580223522784100000,9434969164569717816446671580223522784100000,925727348560502597189141432805100000,2023-03-07,207982829322554504148417276571430558406,68687829476669820031738203469781195473,8758552597376373762650579602459822999282
531,213,1678175802,"Tue, 07 Mar 2023 07:56:42 GMT",9434969164569717816446671580223522784100000,9434367565530749731069835387513452814072000,9434367565530749731069835387513452814072000,9434367565530749731069835387513452814072000,694036505180631378798723582127082000,2023-03-07,207982829322554504148417276571430558406,69381865981850451410536927051908277473,8759246633881554394029378326041950081282
531,214,1678175982,"Tue, 07 Mar 2023 07:59:42 GMT",9434367565530749731069835387513452814072000,9472502511507668061818224101040093480557000,9472502511507668061818224101040093480557000,9472502511507668061818224101040093480557000,9050719332652084438690455600000000000,2023-03-07,207982829322554504148417276571430558406,78432585314502535849227382651908277473,8768297353214206478468068781641950081282
531,215,1678176528,"Tue, 07 Mar 2023 08:08:48 GMT",9472502511507668061818224101040093480557000,9492715091318124434707057785118343256638944,9492715091318124434707057785118343256638944,9492715091318124434707057785118343256638944,4967577316882217227132026700000000000,2023-03-07,207982829322554504148417276571430558406,83400162631384753076359409351908277473,8773264930531088695695200808341950081282
531,216,1678177038,"Tue, 07 Mar 2023 08:17:18 GMT",9492715091318124434707057785118343256638944,9515021369815773577615313275295267527826880,9515021369815773577615313275295267527826880,9515021369815773577615313275295267527826880,4968277756691337221083011600000000000,2023-03-07,207982829322554504148417276571430558406,88368440388076090297442420951908277473,8778233208287780032916283819941950081282
